,taxon,leaf_part_margin,leaf position,fruit_part_apex_shape,leaf_part_apex_shape,fruit_part_surface,flower_part_surface,leaf_part_venation_lateral,leaf_part_hair_shape,inflorescence_shape,leaf_part_venation,fruit_part_venation,part_color,article_surface,leaf_part_base_shape,leaf_part_hair_surface,leaf_part_lobe_shape,phyllichnia_shape,part_surface,leaf_part_color,inflorescence_surface,leaf_part_surface,fruit_part_shape,fruit_part_color,part_shape,leaf_part_margin_margin,flower_part_shape,leaf_part_shape,leaf_part_size_width,branch_length,inflorescence_size_width,part_size_width,part_size_length,fruit_part_size_width,leaf_part_size_length,part_size_diameter,part_size_thickness,article_width,inflorescence_size_length,fruit_part_size_thickness,article_length,leaf_part_size_thickness,leaflet_number,part_size_height,flower_part_size_length,fruit_part_size_length
805,Alnus serrulatoides,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
806,Alnus sieboldiana,[],[],[],['26'],[],[],[],[],['11'],['1'],[],[],[],['8'],[],[],[],[],['40'],[],[],[],[],[],[],[],['60'],4.5,nan,nan,nan,nan,1.75,8.0,nan,nan,nan,6.75,nan,nan,nan,0.0,12.0,nan,2.75
807,Alnus subcordata,[],[],[],['41'],[],[],[],[],['10'],['9'],[],[],[],['47'],[],[],[],[],['25'],[],['9'],[],[],[],[],[],['58'],7.5,nan,nan,nan,nan,nan,11.399999999999999,nan,nan,nan,15.0,nan,nan,nan,0.0,20.0,nan,2.2
808,Betula alpestris,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
809,Betula aurata,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
810,Betula bomiensis,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
811,Betula caerulea,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
812,Betula corylifolia,[],[],[],['36'],[],[],[],[],['10'],['18'],[],[],[],['55'],[],[],[],[],[],[],['10'],[],[],[],[],[],['26'],3.75,nan,1.5,nan,nan,nan,5.699999999999999,nan,nan,nan,5.0,nan,nan,nan,0.0,21.5,nan,nan
813,Betula divaricata,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
814,Betula dutillyi,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
815,Betula eastwoodiae,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
816,Betula globispica,[],[],[],['2'],[],[],[],[],['28'],['19'],[],[],[],['48'],[],[],[],[],[],[],['4'],[],[],[],[],[],['7'],nan,nan,nan,nan,nan,nan,5.7,nan,nan,nan,3.15,nan,nan,nan,0.0,21.0,nan,nan
817,Betula grossa,[],[],[],['42'],[],[],[],[],['10'],[],[],[],[],['35'],[],[],[],[],[],[],[],[],[],[],[],[],['44'],3.75,nan,nan,nan,nan,nan,7.5,nan,nan,nan,nan,nan,nan,nan,0.0,17.5,nan,nan
818,Betula jarmolenkoana,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
819,Betula lanata,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
820,Betula litwinowii,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
821,Betula maximowicziana,[],[],[],['36'],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['30'],8.25,nan,nan,nan,nan,nan,11.25,nan,nan,nan,11.0,nan,nan,nan,0.0,27.5,nan,nan
822,Betula medwediewii,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['62'],5.0,nan,nan,nan,nan,nan,7.5,nan,nan,nan,nan,nan,nan,nan,0.0,4.5,nan,nan
823,Betula obscura,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
824,Betula pamirica,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
825,Betula piperi,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
826,Betula purpusii,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
827,Betula raddeana,[],[],[],['36'],[],[],[],[],['10'],[],[],[],[],['39'],[],[],[],[],[],[],[],[],[],[],[],[],['57'],2.75,nan,nan,nan,nan,nan,4.5,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
828,Betula raymundii,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
829,Betula sandbergii,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
830,Betula sargentii,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
831,Betula szechuanica,[],[],[],[],[],[],[],[],['10'],[],[],[],[],['42'],[],[],[],[],[],[],[],[],[],[],[],[],['67'],4.25,nan,nan,nan,nan,nan,6.25,nan,nan,nan,nan,nan,nan,nan,0.0,20.0,nan,nan
832,Betula turkestanica,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
833,Betula utahensis,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
834,Betula winteri,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
835,Canacomyrica monticola,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
836,Carpinus betulus,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['61'],[],[],[],[],['56'],3.75,nan,nan,nan,nan,0.6,6.4,nan,nan,nan,3.8,nan,nan,nan,0.0,20.0,nan,0.6
837,Carpinus japonica,[],[],[],['25'],[],[],[],[],['26'],[],[],[],[],['32'],[],[],[],[],[],[],[],[],[],[],[],[],['64'],3.25,nan,nan,nan,nan,nan,8.0,nan,nan,nan,3.75,nan,nan,nan,0.0,13.5,nan,nan
838,Carpinus laxiflora,[],[],[],['1'],[],[],[],[],[],[],[],[],[],['38'],[],[],[],[],[],[],[],[],[],[],[],[],['63'],3.15,nan,nan,nan,nan,nan,6.4,nan,nan,nan,nan,nan,nan,nan,0.0,14.5,nan,nan
839,Carpinus orientalis,[],[],[],['36'],[],[],[],[],[],[],[],[],[],['40'],[],[],[],[],[],[],[],[],[],[],[],[],['57'],1.85,nan,nan,nan,nan,nan,3.75,nan,nan,nan,1.6,nan,nan,nan,0.0,nan,nan,nan
840,Carpinus tropicalis,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
841,Carya alba,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
842,Carya carolinae-septentrionalis,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
843,Carya palmeri,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
844,Carya sinensis,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,21.5,nan,nan,nan,nan,nan,nan,nan,7.0,30.0,nan,nan
845,Castanea neglecta,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
846,Castanea sativa,[],[],[],['59'],['16'],[],[],[],[],[],[],[],[],['44'],[],[],[],[],[],[],[],['40'],[],[],[],[],['43'],7.0,nan,nan,nan,nan,nan,17.85,nan,nan,nan,4.4,nan,nan,nan,0.0,30.0,nan,nan
847,Castanopsis acuminatissima,[],['0'],[],[],[],[],[],[],['32'],[],[],[],[],['19'],[],[],[],[],[],[],[],[],[],[],[],[],['97'],4.25,nan,nan,nan,nan,nan,10.75,nan,nan,nan,7.5,nan,nan,nan,0.0,23.0,nan,12.5
848,Castanopsis annamensis,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
849,Castanopsis argentea,[],[],[],[],[],[],[],[],['32'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['98'],6.0,nan,0.25,nan,nan,nan,14.5,nan,nan,nan,20.0,nan,nan,nan,0.0,22.5,nan,nan
850,Castanopsis armata,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
851,Castanopsis borneensis,[],[],[],['55'],[],[],[],[],['32'],[],[],[],[],['18'],[],[],[],[],[],[],[],[],[],[],[],[],['99'],3.0,nan,0.15000000000000002,nan,nan,nan,9.0,nan,nan,nan,12.5,nan,nan,nan,0.0,21.5,nan,nan
852,Castanopsis brevispinula,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
853,Castanopsis buruana,[],[],[],[],[],[],[],[],['32'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['21'],4.5,nan,nan,nan,nan,nan,12.5,nan,nan,nan,12.5,nan,nan,nan,0.0,20.0,nan,nan
854,Castanopsis chevalieri,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
855,Castanopsis clemensii,[],[],[],['54'],[],[],[],[],['32'],[],[],[],[],['21'],[],[],[],[],[],[],[],[],[],[],[],[],['104'],4.0,nan,nan,nan,nan,nan,9.0,nan,nan,nan,nan,nan,nan,nan,0.0,20.0,nan,nan
856,Castanopsis curtisii,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['68'],[],[],[],[],['33'],3.5,nan,nan,nan,nan,2.0,9.5,nan,nan,nan,nan,nan,nan,nan,0.0,20.0,nan,3.0
857,Castanopsis cuspidata,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
858,Castanopsis densinervia,[],[],[],['54'],[],[],[],[],['32'],[],[],[],[],['22'],[],[],[],[],[],[],[],[],[],[],[],[],['103'],5.5,nan,0.35,nan,nan,2.7,11.5,nan,nan,nan,5.0,nan,nan,nan,0.0,24.0,nan,7.5
859,Castanopsis diversifolia,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
860,Castanopsis dongchoensis,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
861,Castanopsis endertii,[],[],[],[],[],[],[],[],['32'],[],[],[],[],[],[],[],[],[],[],[],[],['70'],[],[],[],[],['23'],5.5,nan,0.15000000000000002,nan,nan,0.15000000000000002,12.5,nan,nan,nan,11.0,nan,nan,nan,0.0,17.5,nan,17.5
862,Castanopsis evansii,[],[],[],['11'],[],[],[],[],['32'],[],[],[],[],['23'],[],[],[],[],[],[],[],[],[],[],[],[],['92'],4.5,nan,0.15000000000000002,nan,nan,nan,13.5,nan,nan,nan,12.5,nan,nan,nan,0.0,14.5,nan,10.0
863,Castanopsis faberi,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
864,Castanopsis formosana,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
865,Castanopsis foxworthyi,[],[],[],[],[],[],[],[],['32'],[],[],[],[],['11'],[],[],[],[],[],[],[],[],[],[],[],[],['94'],6.0,nan,nan,nan,nan,nan,15.25,nan,nan,nan,12.5,nan,nan,nan,0.0,10.0,nan,nan
866,Castanopsis fulva,[],[],[],[],[],[],[],[],['32'],[],[],[],[],['53'],[],[],[],[],[],[],[],[],[],[],[],[],['100'],4.75,nan,nan,nan,nan,nan,13.0,nan,nan,nan,15.0,nan,nan,nan,0.0,21.0,nan,nan
867,Castanopsis hypophoenicea,[],[],[],[],[],[],[],[],['32'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['23'],4.5,nan,nan,nan,nan,nan,12.5,nan,nan,nan,7.5,nan,nan,nan,0.0,21.0,nan,nan
868,Castanopsis inermis,[],[],[],[],[],[],[],[],['32'],[],[],[],[],['10'],[],[],[],[],[],[],[],['70'],[],[],[],[],['105'],5.75,nan,0.1,nan,nan,nan,12.5,nan,nan,nan,12.5,nan,nan,nan,0.0,20.0,nan,nan
869,Castanopsis javanica,[],[],[],[],[],[],[],[],['32'],[],[],[],[],['9'],[],[],[],[],[],[],[],[],[],[],[],[],['93'],4.5,nan,nan,nan,nan,nan,11.5,nan,nan,nan,12.5,nan,nan,nan,0.0,25.0,nan,nan
870,Castanopsis lanceifolia,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
871,Castanopsis lecomtei,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
872,Castanopsis longipetiolata,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
873,Castanopsis lucida,[],[],[],['14'],[],[],[],[],['32'],[],[],[],[],['6'],[],[],[],[],[],[],[],[],[],[],[],[],['92'],9.0,nan,nan,nan,nan,nan,18.0,nan,nan,nan,15.0,nan,nan,nan,0.0,16.0,nan,nan
874,Castanopsis megacarpa,[],[],[],[],[],[],[],[],['32'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['36'],6.5,nan,nan,nan,nan,nan,17.5,nan,nan,nan,15.0,nan,nan,nan,0.0,24.0,nan,nan
875,Castanopsis microphylla,[],[],[],['52'],[],[],[],[],['32'],[],[],[],[],['3'],[],[],[],[],[],[],[],[],[],[],[],[],['99'],2.25,nan,0.1,nan,nan,nan,7.0,nan,nan,nan,7.5,nan,nan,nan,0.0,25.0,nan,nan
876,Castanopsis motleyana,[],[],[],['50'],[],[],[],[],['32'],[],[],[],[],['5'],[],[],[],[],[],[],[],['70'],[],[],[],[],['100'],8.5,nan,0.25,nan,nan,0.4,19.0,nan,nan,nan,15.0,nan,nan,nan,0.0,25.0,nan,15.0
877,Castanopsis namdinhensis,[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
878,Castanopsis neocavaleriei,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
879,Castanopsis nephelioides,[],[],[],[],[],[],[],[],['32'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['18'],4.5,nan,nan,nan,nan,nan,11.5,nan,nan,nan,15.0,nan,nan,nan,0.0,15.0,nan,10.0
880,Castanopsis oligoneura,[],[],[],[],[],[],[],[],['32'],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],['98'],4.5,nan,0.175,nan,nan,nan,11.0,nan,nan,nan,15.0,nan,nan,nan,0.0,17.5,nan,nan
881,Castanopsis oviformis,[],[],[],['53'],[],[],[],[],['32'],[],[],[],[],['24'],[],[],[],[],[],[],[],[],[],[],[],[],['106'],4.75,nan,0.125,nan,nan,nan,10.5,nan,nan,nan,10.0,nan,nan,nan,0.0,22.5,nan,nan
882,Castanopsis paucispina,[],[],[],['51'],[],[],[],[],['32'],[],[],[],[],['17'],[],[],[],[],[],[],[],[],[],[],[],[],['102'],4.25,nan,0.125,nan,nan,nan,11.0,nan,nan,nan,7.5,nan,nan,nan,0.0,21.0,nan,nan
883,Castanopsis pedunculata,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['70'],[],[],[],[],['23'],2.25,nan,nan,nan,nan,0.5,12.0,nan,nan,nan,nan,nan,nan,nan,0.0,18.0,nan,18.0
884,Castanopsis philipensis,[],['18'],[],['12'],[],[],[],[],['32'],[],[],[],[],['16'],[],[],[],[],[],[],[],[],[],[],[],[],['101'],3.5,nan,nan,nan,nan,nan,11.0,nan,nan,nan,17.5,nan,nan,nan,0.0,17.0,nan,nan
885,Castanopsis pierrei,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
886,Castanopsis piriformis,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
887,Castanopsis psilophylla,[],['18'],[],['49'],[],[],[],[],['32'],[],[],[],[],['20'],[],[],[],[],[],[],[],['70'],[],[],[],[],['95'],3.5,nan,0.15000000000000002,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,0.0,18.5,nan,20.0
888,Castanopsis purpurea,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
889,Castanopsis rhamnifolia,[],[],[],[],[],[],[],[],['32'],[],[],[],[],[],[],[],[],[],[],[],[],['70'],[],[],[],[],['25'],3.5,nan,0.15000000000000002,nan,nan,1.5,9.0,nan,nan,nan,7.5,nan,nan,nan,0.0,17.5,nan,5.0
890,Castanopsis schefferiana,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
891,Castanopsis sieboldii,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
892,Castanopsis touranensis,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
893,Castanopsis tungurrut,[],[],[],['48'],[],[],[],[],['32'],[],[],[],[],['4'],[],[],[],[],[],[],[],['70'],[],[],[],[],['96'],5.5,nan,0.15000000000000002,nan,nan,nan,13.5,nan,nan,nan,17.5,nan,nan,nan,0.0,22.5,nan,nan
894,Castanopsis wallichii,[],[],[],[],[],[],[],[],['32'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2.25,nan,0.15000000000000002,nan,nan,nan,6.25,nan,nan,nan,7.5,nan,nan,nan,0.0,nan,nan,nan
895,Casuarina collina,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
896,Casuarina cristata,[],['3'],[],[],[],[],[],[],[],[],[],[],['16'],[],[],[],['18'],[],[],[],['29'],[],[],[],[],[],[],0.075,nan,nan,nan,nan,1.3,nan,nan,nan,0.5,3.15,nan,0.8,nan,0.0,15.0,nan,1.55
897,Casuarina grandis,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['11'],[],[],[],[],['1'],[],[],[],[],[],0.04,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,0.6,nan,0.0,55.0,nan,0.8500000000000001
898,Casuarina junghuhniana,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
899,Casuarina obesa,[],['16'],[],[],[],[],[],[],[],[],[],[],['41'],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,0.9,nan,nan,nan,nan,nan,nan,0.3,nan,0.0,nan,nan,1.5
900,Casuarina oligodon,[],[],[],[],[],[],[],[],['36'],[],[],[],['11'],[],[],[],[],[],[],[],[],['78'],[],[],[],[],[],nan,nan,nan,nan,nan,0.08,nan,nan,nan,0.05,3.0,nan,0.4,nan,0.0,30.0,nan,0.7
901,Casuarina pauper,[],[],[],[],[],[],[],[],[],[],[],[],['36'],[],[],[],[],[],[],[],['19'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,0.18,nan,nan,0.1,nan,0.0,10.0,nan,nan
902,Ceuthostoma terminale,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['12'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,0.5,nan,nan,nan,0.07,nan,nan,0.4,nan,0.0,30.0,nan,nan
903,Corylus colurna,[],[],[],['37'],[],[],[],[],['10'],[],[],[],[],['31'],[],[],[],[],[],[],[],['57'],[],[],[],[],['49'],8.25,nan,nan,nan,nan,1.6,10.5,nan,nan,nan,6.5,nan,nan,nan,0.0,22.5,nan,1.6
904,Corylus jacquemontii,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan
905,Corylus maxima,[],[],[],['58'],[],[],[],[],['10'],[],[],[],[],['31'],[],[],[],[],[],[],[],['52'],[],[],[],[],['48'],7.0,nan,nan,nan,nan,nan,8.5,nan,nan,nan,6.5,nan,nan,nan,0.0,4.75,nan,nan
906,Corylus sieboldiana,[],[],[],['36'],[],[],[],[],['10'],[],[],[],[],['31'],[],[],[],[],[],[],[],['18'],[],[],[],[],['55'],10.0,nan,nan,nan,nan,nan,11.25,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,nan,1.2
907,Engelhardia colebrookeana,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
908,Engelhardia mexicana,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],['40'],[],[],[],[],[],2.0,nan,nan,nan,nan,0.7,10.0,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,0.7
909,Engelhardia apoensis,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,nan,nan,nan,nan,7.0,45.0,nan,nan
910,Engelhardia rigida,[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,0.55,4.5,nan,nan,nan,3.25,nan,nan,nan,4.0,22.5,nan,0.3
